allegation_id,race,primary_cause,judge,settlement_num
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87161,Black,False arrest,Feinerman,500
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87163,Black,False arrest,St. Eve,25000
87164,Black,Illegal search/seizure,Leinenweber,35000
87164,Black,Illegal search/seizure,Leinenweber,35000
87164,Black,Illegal search/seizure,Leinenweber,35000
87164,Black,Illegal search/seizure,Leinenweber,35000
87164,Black,Illegal search/seizure,Leinenweber,35000
87164,Black,Illegal search/seizure,Leinenweber,35000
87165,White,Illegal search/seizure,Darrah,20000
87165,White,Illegal search/seizure,Darrah,20000
87165,White,Illegal search/seizure,Darrah,20000
87165,White,Illegal search/seizure,Darrah,20000
87165,White,Illegal search/seizure,Darrah,20000
87165,White,Illegal search/seizure,Darrah,20000
87165,White,Illegal search/seizure,Darrah,20000
87165,White,Illegal search/seizure,Darrah,20000
87165,White,Illegal search/seizure,Darrah,20000
87165,White,Illegal search/seizure,Darrah,20000
87165,White,Illegal search/seizure,Darrah,20000
87165,White,Illegal search/seizure,Darrah,20000
87167,Black,Failure to provide medical care,Zagel,1000
87167,Black,Failure to provide medical care,Zagel,1000
87168,Black,False arrest,Castillo,25000
87168,Black,False arrest,Castillo,25000
87168,Black,False arrest,Castillo,25000
87168,Black,False arrest,Castillo,25000
87168,Black,False arrest,Castillo,25000
87168,Black,False arrest,Castillo,25000
87170,Black,Excessive force,Dow,10000
87170,Black,Excessive force,Dow,10000
87170,Black,Excessive force,Dow,10000
87170,Black,Excessive force,Dow,10000
87170,Black,Excessive force,Dow,10000
87170,Black,Excessive force,Dow,10000
87170,Black,Excessive force,Dow,10000
87170,Black,Excessive force,Dow,10000
87170,Black,Excessive force,Dow,10000
87170,Black,Excessive force,Dow,10000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87171,White,Excessive force,Durkin,2000
87174,Black,False arrest,Chang,36000
87174,Black,False arrest,Chang,36000
87176,White,Excessive force-serious,Lee,5750
87176,White,Excessive force-serious,Lee,5750
87177,Black,False arrest,Gettleman,15000
87177,Black,False arrest,Gettleman,15000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87178,Black,Excessive force,Der-Yeghiayan,100000
87179,White,Excessive force-minor,Pallmeyer,30000
87179,White,Excessive force-minor,Pallmeyer,30000
87179,White,Excessive force-minor,Pallmeyer,30000
87179,White,Excessive force-minor,Pallmeyer,30000
87179,White,Excessive force-minor,Pallmeyer,30000
87179,White,Excessive force-minor,Pallmeyer,30000
87179,White,Excessive force-minor,Pallmeyer,30000
87179,White,Excessive force-minor,Pallmeyer,30000
87179,White,Excessive force-minor,Pallmeyer,30000
87180,Black,Excessive force,Bucklo,75000
87180,Black,Excessive force,Bucklo,75000
87180,Black,Excessive force,Bucklo,75000
87180,Black,Excessive force,Bucklo,75000
87181,Black,False arrest,Bucklo,16000
87181,Black,False arrest,Bucklo,16000
87181,Black,False arrest,Bucklo,16000
87181,Black,False arrest,Bucklo,16000
87182,Black,False arrest,Castillo,2000
87182,Black,False arrest,Castillo,2000
87183,Black,False arrest,Kennelly,1750
87183,Black,False arrest,Kennelly,1750
87184,White,Illegal search/seizure,Wood,4500
87186,Black,False arrest,Nordberg,30000
87186,Black,False arrest,Nordberg,30000
87186,Black,False arrest,Nordberg,30000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87187,Black,Illegal search/seizure,Schenkier,10000
87189,Black,Illegal search/seizure,Coleman,32000
87189,Black,Illegal search/seizure,Coleman,32000
87189,Black,Illegal search/seizure,Coleman,32000
87189,Black,Illegal search/seizure,Coleman,32000
87193,Black,Other police misconduct,Feinerman,500
87193,Black,Other police misconduct,Feinerman,500
87197,Black,Excessive force-serious,Ward John A,4500000
87197,Black,Excessive force-serious,Ward John A,4500000
87197,Black,Excessive force-serious,Ward John A,4500000
87197,Black,Excessive force-serious,Ward John A,4500000
87197,Black,Excessive force-serious,Ward John A,4500000
87197,Black,Excessive force-serious,Ward John A,4500000
87197,Black,Excessive force-serious,Ward John A,4500000
87197,Black,Excessive force-serious,Ward John A,4500000
87198,White,Excessive force-minor,Randye Kogan,10000
87198,White,Excessive force-minor,Randye Kogan,10000
87198,White,Excessive force-minor,Randye Kogan,10000
87198,White,Excessive force-minor,Randye Kogan,10000
87199,Black,Other police misconduct,James P. McCarthy,25000
87199,Black,Other police misconduct,James P. McCarthy,25000
87200,White,Illegal search/seizure,Shadur,17500
87206,Hispanic,Illegal search/seizure,Coleman,95000
87206,Hispanic,Illegal search/seizure,Coleman,95000
87210,White,Illegal search/seizure,Ellis,18000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87211,Black,Extended detention,Feinerman,5000
87213,Black,Excessive force-minor,Norgle Sr.,40003
87213,Black,Excessive force-minor,Norgle Sr.,40003
87214,"",Excessive force-minor,Gettleman,7500
87214,Hispanic,Excessive force-minor,Gettleman,7500
87215,White,Illegal search/seizure,Feinerman,5000
87215,White,Illegal search/seizure,Feinerman,5000
87216,Hispanic,Excessive force,Guzman,37095
87216,Hispanic,Excessive force,Guzman,37095
87216,Hispanic,Excessive force,Guzman,37095
87218,Black,Reversed conviction,Ellis,80000
87218,Black,Reversed conviction,Ellis,80000
87218,Black,Reversed conviction,Ellis,80000
87218,Black,Reversed conviction,Ellis,80000
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87219,Black,Excessive force-serious,Wood,134001
87222,Black,Excessive force,Gettleman,50000
87223,Black,False arrest,Rowland,5000
87223,Black,False arrest,Rowland,5000
87223,Black,False arrest,Rowland,5000
87223,Black,False arrest,Rowland,5000
87223,Black,False arrest,Rowland,5000
87223,Black,False arrest,Rowland,5000
87223,Black,False arrest,Rowland,5000
87223,Black,False arrest,Rowland,5000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87224,Black,False arrest,Marovich,14000
87225,White,Illegal search/seizure,Lee,9500
87225,White,Illegal search/seizure,Lee,9500
87228,Black,Illegal search/seizure,Kennelly,5001
87230,Black,Excessive force-minor,Shadur,5000
87231,Black,Illegal search/seizure,Dow Jr.,50000
87231,Black,Illegal search/seizure,Dow Jr.,50000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
87232,Black,Illegal search/seizure,Shadur,40000
